Harga
10780.0
10970.0
10960.0
10870.0
10970.0
10980.0
10980.0
10890.0
11010.0
11000.0
11160.0
11080.0
11050.0
11130.0
11100.0
11080.0
11070.0
11060.0
11090.0
11110.0
11130.0
11100.0
11160.0
11190.0
11210.0
11230.0
11170.0
11240.0
11250.0
11250.0
11300.0
11390.0
11370.0
11390.0
11370.0
11300.0
11390.0
11530.0
11600.0
11670.0
11660.0
11730.0
11670.0
11730.0
11700.0
11680.0
11710.0
11670.0
11690.0
11660.0
11640.0
11620.0
11570.0
11590.0
11530.0
11540.0
11540.0
11500.0
11480.0
11420.0
11430.0
11410.0
11370.0
11360.0
11300.0
11270.0
11170.0
11270.0
11230.0
11250.0
11240.0
11300.0
11340.0
11310.0
11280.0
11330.0
11320.0
11320.0
11410.0
11430.0
11420.0
11480.0
11470.0
11470.0
11520.0
11490.0
11490.0
11520.0
11440.0
11510.0
11440.0
11460.0
11550.0
11470.0
11430.0
11360.0
11470.0
11450.0
11440.0
11480.0
11500.0
11450.0
11490.0
11450.0
11430.0
11420.0
11400.0
11410.0
11340.0
11430.0
11410.0
11420.0
11370.0
11370.0
11370.0
11380.0
11410.0
11400.0
11370.0
11380.0
11390.0
11410.0
11400.0
11390.0
11350.0
11400.0
11410.0
11370.0
11340.0
11340.0
11330.0
11320.0
11330.0
11350.0
11300.0
11300.0
11360.0
11340.0
11310.0
11310.0
11350.0
11330.0
11300.0
11350.0
11300.0
11280.0
11310.0
11280.0
11290.0
11250.0
11270.0
11270.0
11300.0
11290.0
11320.0
11290.0
11280.0
11270.0
11310.0
11280.0
11280.0
11270.0
11310.0
11320.0
11330.0
11310.0
11330.0
11350.0
11380.0
11340.0
11310.0
11290.0
11340.0
11280.0
11330.0
11320.0
11320.0
11160.0
11210.0
11220.0
11240.0
11300.0
11220.0
11210.0
11260.0
11200.0
11240.0
11240.0
11240.0
11240.0
11270.0
11270.0
11220.0
11280.0
11200.0
11240.0
11200.0
11270.0
11200.0
11220.0
11240.0
11270.0
11240.0
11220.0
11270.0
11270.0
11230.0
11280.0
11250.0
11240.0
11290.0
11200.0
11260.0
11250.0
11230.0
11300.0
11260.0
11270.0
11280.0
11280.0
11250.0
11260.0
11280.0
11290.0
11240.0
11310.0
11390.0
11400.0
11410.0
11380.0
11440.0
11520.0
11470.0
11500.0
11520.0
11540.0
11600.0
11580.0
11610.0
11770.0
11750.0
11860.0
11940.0
11850.0
11890.0
11980.0
12210.0
12300.0
12430.0
12540.0
12580.0
12580.0
12590.0
12620.0
12650.0
12690.0
12790.0
12720.0
12860.0
12780.0
12860.0
12900.0
12930.0
12860.0
12870.0
12960.0
12970.0
13210.0
12820.0
13180.0
12940.0
12930.0
12930.0
12970.0
12950.0
12960.0
13030.0
12950.0
12970.0
12970.0
12960.0
13060.0
13050.0
13120.0
13080.0
13080.0
13100.0
13060.0
13040.0
12970.0
13090.0
13080.0
13070.0
13320.0
13090.0
13080.0
13110.0
13060.0
13010.0
13080.0
13070.0
13120.0
13140.0
13150.0
13080.0
13090.0
12990.0
13120.0
12990.0
13090.0
13030.0
13070.0
13140.0
13120.0
13100.0
13150.0
13120.0
13090.0
13120.0
13110.0
13150.0
13140.0
13130.0
13150.0
13160.0
13130.0
13170.0
13130.0
13150.0
13140.0
13070.0
13120.0
13080.0
13090.0
13080.0
13120.0
13000.0
13240.0
13160.0
13130.0
13170.0
13150.0
13150.0
13100.0
13280.0
13190.0
13200.0
13170.0
13160.0
13160.0
13180.0
13120.0
13200.0
13170.0
13200.0
13180.0
13130.0
13150.0
13140.0
13170.0
13200.0
13140.0
13150.0
13160.0
13130.0
13100.0
13260.0
13160.0
13210.0
13110.0
13140.0
13120.0
13190.0
13120.0
13210.0
13160.0
13200.0
13250.0
13270.0
13210.0
13250.0
13300.0
13340.0
13250.0
13280.0
13270.0
13330.0
13360.0
13380.0
13410.0
13520.0
13440.0
13500.0
13570.0
13650.0
13730.0
13740.0
13910.0
13840.0
13980.0
14090.0
14140.0
14230.0
14290.0
14630.0
14390.0
14350.0
14640.0
14810.0
14850.0
14860.0
14930.0
14920.0
14980.0
15180.0
15010.0
15070.0
15060.0
14960.0
14930.0
15020.0
14990.0
14950.0
14970.0
14960.0
14920.0
