Harga
12600.0
12600.0
12600.0
12500.0
12500.0
12500.0
12500.0
12500.0
12380.0
12500.0
12500.0
12500.0
12500.0
12500.0
12760.0
12500.0
12520.0
12500.0
12600.0
12600.0
12610.0
12610.0
12610.0
12610.0
12620.0
12610.0
12620.0
12620.0
12620.0
12620.0
12620.0
12620.0
12730.0
12730.0
12730.0
12730.0
12730.0
12750.0
12750.0
12750.0
12750.0
12750.0
12750.0
12540.0
12750.0
12750.0
12750.0
12670.0
12650.0
12670.0
12740.0
12740.0
12780.0
12780.0
12780.0
12780.0
12780.0
12690.0
12780.0
12640.0
12620.0
12620.0
12620.0
12640.0
12640.0
12640.0
12640.0
12610.0
12610.0
12610.0
12610.0
12800.0
12610.0
12610.0
12610.0
12610.0
12610.0
12510.0
12610.0
12610.0
12610.0
12610.0
12580.0
12580.0
12580.0
12580.0
12580.0
12650.0
12650.0
12670.0
12670.0
12670.0
12670.0
12670.0
12600.0
12600.0
12600.0
12450.0
12600.0
12600.0
12500.0
12500.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12450.0
12600.0
12500.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12600.0
12770.0
12770.0
12770.0
12590.0
12770.0
12670.0
12670.0
12480.0
12480.0
12480.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12380.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12540.0
12390.0
12540.0
12540.0
12540.0
12540.0
12540.0
12540.0
12540.0
12540.0
12380.0
12500.0
12500.0
12500.0
12500.0
12380.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12500.0
12380.0
12500.0
12500.0
12500.0
12480.0
12480.0
12480.0
12480.0
12610.0
12610.0
12610.0
12610.0
12590.0
12590.0
12490.0
12590.0
12590.0
12590.0
12590.0
12490.0
12490.0
12490.0
12410.0
12410.0
12410.0
12410.0
12410.0
12410.0
12260.0
12370.0
12370.0
12370.0
12370.0
12180.0
12380.0
12380.0
12430.0
12430.0
12430.0
12430.0
12620.0
12710.0
12660.0
12650.0
12670.0
12670.0
12470.0
12900.0
12820.0
12720.0
13120.0
13200.0
13260.0
13200.0
13290.0
13330.0
13310.0
13390.0
13390.0
13390.0
13390.0
13530.0
13530.0
13650.0
13590.0
13590.0
13690.0
13590.0
13590.0
13620.0
13590.0
13250.0
13590.0
13590.0
13730.0
13930.0
13930.0
13930.0
14200.0
13990.0
14090.0
13990.0
13990.0
13930.0
14030.0
13930.0
13830.0
13830.0
13870.0
13870.0
13940.0
13940.0
14040.0
14040.0
13920.0
13870.0
13870.0
13870.0
13870.0
13920.0
13870.0
13870.0
13870.0
13870.0
13870.0
13870.0
13960.0
13960.0
14020.0
13960.0
13970.0
13920.0
13920.0
13920.0
13920.0
13920.0
13920.0
14110.0
14220.0
14110.0
14190.0
14150.0
14110.0
14110.0
14040.0
13900.0
13900.0
13920.0
13940.0
13940.0
13940.0
13960.0
13960.0
14000.0
13940.0
13920.0
13920.0
13940.0
13960.0
13960.0
13960.0
13960.0
13940.0
13960.0
13940.0
13940.0
13940.0
13940.0
13960.0
13960.0
13960.0
13960.0
13960.0
13960.0
14020.0
14020.0
14070.0
14020.0
14020.0
14020.0
14210.0
14020.0
14020.0
14020.0
14020.0
14020.0
14210.0
14020.0
14020.0
14120.0
14100.0
14100.0
14100.0
14100.0
14100.0
14120.0
14200.0
14200.0
14070.0
14140.0
14070.0
14000.0
14020.0
14160.0
14160.0
14200.0
14120.0
14020.0
14180.0
14220.0
14220.0
14420.0
14350.0
14460.0
14490.0
14710.0
14710.0
14750.0
14710.0
14750.0
14790.0
14830.0
14910.0
14970.0
15010.0
14940.0
14940.0
14940.0
14990.0
15000.0
15050.0
15420.0
15390.0
15520.0
15570.0
15670.0
15720.0
15890.0
15990.0
15990.0
16060.0
16100.0
16260.0
16260.0
16340.0
16430.0
16310.0
16470.0
16340.0
16480.0
16450.0
16400.0
16380.0
16380.0
16420.0
